"trial_type","trial_index","time_elapsed","internal_node_id","rt","responses","success","stimulus","key_press","cond","enc_response","condition","correct_response","correct","rec_response","targ_old","targ_sim","targ_new","lure_old","lure_sim","lure_new","foil_old","foil_sim","foil_new","recognition_ratio","ldi"
"pavlovia","0","3","0.0-0.0","","","","","","","","","","","","","","","","","","","","","",""
"survey-multi-choice","1","11892","0.0-1.0","11887.59999999404","{""Q0"":""Igen"",""Q1"":""Igen""}","","","","","","","","","","","","","","","","","","","",""
"survey-text","2","24115","0.0-2.0-0.0","12220.59999999404","{""Q0"":""457887""}","","","","","","","","","","","","","","","","","","","",""
"fullscreen","3","25964","0.0-2.0-1.0","","","true","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","4","50560","0.0-2.0-2.0","24594.30000001192","","","<p>Üdvözöljük! Ez a feladat két részből áll, és összesen 10-15 percet vesz igénybe.</p>","32","","","","","","","","","","","","","","","","",""
"html-keyboard-response","5","77710","0.0-2.0-3.0-0.0","27149.09999999404","","","<p>Az első részben tárgyakat lát majd a képernyőn, egymás után fognak megjelenni.<br>Az Ön feladata eldönteni, hogy a tárgyak <i>beltéri vagy kültéri</i> tárgyak-e.</p>						   <p>Amennyiben a tárgyat általában beltéren látja, nyomja le a <b>C</b> billentyűt. Amennyiben a tárgyat általában kültéren látja, nyomja le az <b>M</b> billentyűt.</p>						   <p>Ebben a feladatban nincsen mindig egyértelműen jó megoldás. Válaszoljon legjobb tudása szerint. A válaszadásra 2 másodperce lesz.","32","","","","","","","","","","","","","","","","",""
"html-keyboard-response","6","79713","0.0-2.0-3.0-1.0","null","","","<p>Kezdődik a gyakorlás...</p>","null","","","","","","","","","","","","","","","","",""
"image-keyboard-response","7","81716","0.0-2.0-4.0-0.0","null","","","stimuli/Set_2_rs/165b.jpg","null","-","null","","","","","","","","","","","","","","",""
"html-keyboard-response","8","109038","0.0-2.0-4.0-1.0","26819.100000023842","","","<p>Az Ön válasza:</p><p>Nem adott választ.</p>","32","","","","","","","","","","","","","","","","",""
"image-keyboard-response","9","111041","0.0-2.0-4.0-0.1","null","","","stimuli/Set_2_rs/034a.jpg","null","-","null","","","","","","","","","","","","","","",""
"html-keyboard-response","10","121246","0.0-2.0-4.0-1.1","9702.59999999404","","","<p>Az Ön válasza:</p><p>Nem adott választ.</p>","32","","","","","","","","","","","","","","","","",""
"image-keyboard-response","11","123249","0.0-2.0-4.0-0.2","null","","","stimuli/Set_2_rs/049a.jpg","null","SL","null","","","","","","","","","","","","","","",""
"html-keyboard-response","12","130541","0.0-2.0-4.0-1.2","6790.899999976158","","","<p>Az Ön válasza:</p><p>Nem adott választ.</p>","32","","","","","","","","","","","","","","","","",""
"image-keyboard-response","13","132544","0.0-2.0-4.0-0.3","125.90000000596046","","","stimuli/Set_2_rs/028a.jpg","67","SR","indoor","","","","","","","","","","","","","","",""
"html-keyboard-response","14","136733","0.0-2.0-4.0-1.3","3688","","","<p>Az Ön válasza:</p><p>Beltéri.</p>","32","","","","","","","","","","","","","","","","",""
"image-keyboard-response","15","138736","0.0-2.0-4.0-0.4","null","","","stimuli/Set_2_rs/135a.jpg","null","SL","null","","","","","","","","","","","","","","",""
"html-keyboard-response","16","141165","0.0-2.0-4.0-1.4","1928","","","<p>Az Ön válasza:</p><p>Nem adott választ.</p>","32","","","","","","","","","","","","","","","","",""
"image-keyboard-response","17","143168","0.0-2.0-4.0-0.5","null","","","stimuli/Set_2_rs/137a.jpg","null","SR","null","","","","","","","","","","","","","","",""
"html-keyboard-response","18","150109","0.0-2.0-4.0-1.5","6439.5999999940395","","","<p>Az Ön válasza:</p><p>Nem adott választ.</p>","32","","","","","","","","","","","","","","","","",""
"html-keyboard-response","19","159501","0.0-2.0-5.0-0.0","9391.09999999404","","","<p>Ez volt a gyakorlás. A feladat következik. A feladat alatt már nem kap visszajelzést.</p>","32","","","","","","","","","","","","","","","","",""
"html-keyboard-response","20","161503","0.0-2.0-5.0-1.0","null","","","<p>Kezdődik a feladat...</p>","null","","","","","","","","","","","","","","","","",""
"image-keyboard-response","21","164005","0.0-2.0-6.0-0.0","1180.1000000238419","","","stimuli/Set_1_rs/157a.jpg","67","","indoor","SR","","","","","","","","","","","","","",""
"image-keyboard-response","22","166508","0.0-2.0-6.0-0.1","null","","","stimuli/Set_1_rs/009a.jpg","null","","null","SR","","","","","","","","","","","","","",""
